,Date,Latitude,Longitude,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,CZ_TIMEZONE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
4388,2004-06-21,36,-102,1174607,5410294,TEXAS,48,Thunderstorm Wind,C,421,SHERMAN,AMA,CST,0,0,0,0,,,GENERAL PUBLIC,52.0,EG,,,,,,,,,,Severe thunderstorms containing large and damaging hail along with a few tornadoes and flooding rainfall moved across the Texas panhandle during the evening hours. The hardest hit areas from the large hail and tornadoes were from northwest Amarillo to the northern sections of Canyon where the hospital district and Baptist St. Anthony's hospital sustained major damage to windows. A tornado just east of Canyon produced major damage. The total cost of the hail was approximately one hundred and seventy-five million dollars. The Insurance Council of Texas has ranked this event as the sixth costliest hail storm in Texas history. No injuries were reported from the tornadoes and hail.,,PDS
4389,2004-06-21,36,-101,1174607,5410295,TEXAS,48,Hail,C,233,HUTCHINSON,AMA,CST,0,0,0,0,,,TRAINED SPOTTER,1.0,,,,,,,,,,,Severe thunderstorms containing large and damaging hail along with a few tornadoes and flooding rainfall moved across the Texas panhandle during the evening hours. The hardest hit areas from the large hail and tornadoes were from northwest Amarillo to the northern sections of Canyon where the hospital district and Baptist St. Anthony's hospital sustained major damage to windows. A tornado just east of Canyon produced major damage. The total cost of the hail was approximately one hundred and seventy-five million dollars. The Insurance Council of Texas has ranked this event as the sixth costliest hail storm in Texas history. No injuries were reported from the tornadoes and hail.,,PDS
4390,2004-06-23,34,-84,1174754,5410328,GEORGIA,13,Thunderstorm Wind,C,135,GWINNETT,FFC,EST,0,0,0,0,.25K,,GENERAL PUBLIC,39.0,EG,,,,,,,,,,,The SkyWarn Coordinator for Gwinnett County reported that one tree was blown down.,PDS
4391,2004-06-23,34,-85,1174754,5410329,GEORGIA,13,Thunderstorm Wind,C,57,CHEROKEE,FFC,EST,0,0,0,0,5K,,EMERGENCY MANAGER,50.0,EG,,,,,,,,,,,"The Cherokee County Emergency Manager reported that a number of trees and large limbs were blown down across the southern portion of the county from the southwest corner near Acworth and the border with Cobb county to the east border just west of Birmingham in Fulton county.  In addition, the public reported that a large corn field was flattened by the strong winds in the southwest corner of Cherokee county, near Payne.",PDS
4392,2004-06-21,35,-102,1174607,5410292,TEXAS,48,Hail,C,381,RANDALL,AMA,CST,0,0,0,0,,,TRAINED SPOTTER,1.25,,,,,,,,,,,Severe thunderstorms containing large and damaging hail along with a few tornadoes and flooding rainfall moved across the Texas panhandle during the evening hours. The hardest hit areas from the large hail and tornadoes were from northwest Amarillo to the northern sections of Canyon where the hospital district and Baptist St. Anthony's hospital sustained major damage to windows. A tornado just east of Canyon produced major damage. The total cost of the hail was approximately one hundred and seventy-five million dollars. The Insurance Council of Texas has ranked this event as the sixth costliest hail storm in Texas history. No injuries were reported from the tornadoes and hail.,Reported at Sunday Canyon near Palo Duro Canyon State Park.,PDS
4393,2004-06-01,32,-98,1174865,5410000,TEXAS,48,Hail,C,217,HILL,FWD,CST,0,0,0,0,,,EMERGENCY MANAGER,1.75,,,,,,,,,,,"A series of slow moving upper level disturbances produced unusually heavy rain across most of North Central Texas in June.  The monthly rainfall ranged from a low of4.08 inches in Eastland County to 20.02 inches at Hudson Oaks in Parker County.  Many locations had twice their normal rainfall for the month.  The DFW Airport had the second wettest June on Record, and had measurable rain 18 days, the most days in any month with measurable rain.  These heavy rains produced periodic flash flooding somewhere in North Central Texas nearly every day of the month.  The month began with a northwest flow event on the 1st, with a large hp supercell producing large hail from Jack County southeast to Parker County.  The storm had an erratic southeast movement, but when the storm entered Northern Parker County, it made a left turn and moved nearly due east through Tarrant County, producing countywide wind damage, with measured winds up to 86 miles an hour at the Meacham Airport, some large hail, and flash flood producing rains.   This became the most destructive storm in Tarrant County since the Mayfest Storm on May 5, 1995.  TXU Electric had their worst power outages in the Companies history, as over 500,000 people were without electricity, some for as long as 5 days.  They had to bring in work crews from out of state to help restore power.    Damage estimates for Tarrant County were well over $100,000,000 from this storm.  Sporadic severe weather occurred the rest of the month, but heavy rain and flooding were the main problems.",,PDS
4394,2004-06-22,34,-86,1174517,5410331,ALABAMA,1,Thunderstorm Wind,C,55,ETOWAH,BMX,CST,0,0,0,0,4K,,LAW ENFORCEMENT,50.0,EG,,,,,,,,,,,A few trees were blown down across the entire county.,PDS
4395,2004-06-22,34,-86,1174518,5410332,ALABAMA,1,Thunderstorm Wind,C,15,CALHOUN,BMX,CST,0,0,0,0,18K,,EMERGENCY MANAGER,60.0,EG,,,,,,,,,,,Numerous trees were knocked down across the county. One building was damaged in Oxford from the fallen trees.,PDS
4396,2004-06-22,34,-86,1174519,5410333,ALABAMA,1,Thunderstorm Wind,C,29,CLEBURNE,BMX,CST,0,0,0,0,10K,,LAW ENFORCEMENT,60.0,EG,,,,,,,,,,,Several trees were blown down across the county.,PDS
4397,2004-06-27,32,-86,1174521,5410335,ALABAMA,1,Thunderstorm Wind,C,109,PIKE,BMX,CST,0,0,0,0,11K,,EMERGENCY MANAGER,55.0,EG,,,,,,,,,,,Numerous trees were blown down from near Goshen to near Troy.,PDS
4398,2004-06-27,32,-86,1174522,5410336,ALABAMA,1,Hail,C,87,MACON,BMX,CST,0,0,0,0,,,EMERGENCY MANAGER,0.75,,,,,,,,,,,,Penny size hail was reported near the Warriorstand community.,PDS
4399,2004-06-27,32,-85,1174523,5410337,ALABAMA,1,Hail,C,113,RUSSELL,BMX,CST,0,0,0,0,,,EMERGENCY MANAGER,0.75,,,,,,,,,,,,Penny size hail was observed just north of Hurtsboro.,PDS
4400,2004-07-18,36,-81,1175668,5412918,NORTH CAROLINA,37,Hail,C,171,SURRY,RNK,EST,0,0,0,0,,,EMERGENCY MANAGER,0.88,,,,,,,,,,,Thunderstorms during the evening of the 18th produced penny sized hail in Ennice. Thunderstorms downed trees and produced nickel size hail near Dobson.,,PDS
4401,2004-07-18,36,-81,1175668,5412919,NORTH CAROLINA,37,Thunderstorm Wind,C,171,SURRY,RNK,EST,0,0,0,0,,,EMERGENCY MANAGER,60.0,EG,,,,,,,,,,Thunderstorms during the evening of the 18th produced penny sized hail in Ennice. Thunderstorms downed trees and produced nickel size hail near Dobson.,,PDS
4402,2004-07-14,35,-85,1175304,5411155,TENNESSEE,47,Thunderstorm Wind,C,139,POLK,MRX,EST,0,0,0,0,12K,,LAW ENFORCEMENT,60.0,EG,,,,,,,,,,Several trees were reported down along highway 64.,,PDS
4403,2004-07-17,36,-85,1175306,5411157,TENNESSEE,47,Thunderstorm Wind,C,129,MORGAN,MRX,EST,0,0,0,0,3K,,LAW ENFORCEMENT,60.0,EG,,,,,,,,,,A tree was reported down on power lines in Deer Lodge.,,PDS
4404,2004-07-17,36,-84,1175307,5411158,TENNESSEE,47,Thunderstorm Wind,C,173,UNION,MRX,EST,0,0,0,0,2K,,LAW ENFORCEMENT,60.0,EG,,,,,,,,,,A tree was reported down in Maynardville on Ailor Gap Road.,,PDS
4405,2004-07-17,36,-84,1175308,5411159,TENNESSEE,47,Thunderstorm Wind,C,173,UNION,MRX,EST,0,0,0,0,5K,,LAW ENFORCEMENT,60.0,EG,,,,,,,,,,A few trees were reported down on Hickory Valley Road.,,PDS
4406,2004-07-17,36,-84,1175309,5411160,TENNESSEE,47,Thunderstorm Wind,C,1,ANDERSON,MRX,EST,0,0,0,0,12K,,LAW ENFORCEMENT,60.0,EG,,,,,,,,,,Several trees were reported down in Oak Ridge.,,PDS
4407,2004-06-17,31,-106,1174481,5408736,TEXAS,48,Hail,C,229,HUDSPETH,EPZ,MST,0,0,0,0,,,LAW ENFORCEMENT,0.88,,,,,,,,,,,,,PDS
4408,2004-06-27,30,-98,1174708,5409509,TEXAS,48,Thunderstorm Wind,C,453,TRAVIS,EWX,CST,0,0,0,0,0,0,"AWOS,ASOS,MESONET,ETC",50.0,MG,,,,,,,,,,,,PDS
4409,2004-07-13,36,-86,1176022,5412701,TENNESSEE,47,Thunderstorm Wind,C,141,PUTNAM,OHX,CST,0,0,0,0,200K,,TRAINED SPOTTER,70.0,EG,,,,,,,,,,,"Numerous trees were down around the county. Cookeville Police Department reported that the ""City of Cookeville looks like a war zone"". At least 15 power poles were downed by strong winds in Monterey. Some trees fell on homes. One mobile home was destroyed. A newspaper story said a tree fell and ruptured some gas line equipment at the Windrowe subdivision off South Maple Avenue in Cookeville. Several people were evacuated from their homes as a precautionary measure until the gas line was shut off.",PDS
4410,2004-07-13,36,-86,1176022,5412702,TENNESSEE,47,Thunderstorm Wind,C,37,DAVIDSON,OHX,CST,0,0,0,0,,,STORM CHASER,60.0,EG,,,,,,,,,,,Trees down at the intersection of Nolensville Road and Old Hickory Blvd.,PDS
4411,2004-07-13,36,-87,1176022,5412703,TENNESSEE,47,Thunderstorm Wind,C,43,DICKSON,OHX,CST,0,0,0,0,,,TRAINED SPOTTER,50.0,EG,,,,,,,,,,,3 inch diameter tree limbs were blown down.,PDS
4412,2004-07-13,36,-87,1176022,5412704,TENNESSEE,47,Thunderstorm Wind,C,43,DICKSON,OHX,CST,0,0,0,0,,,AMATEUR RADIO,50.0,EG,,,,,,,,,,,Trees down along Swift Road and Highway 48. A tree fell in Dickson and landed on a woman's car and her daughter's truck.,PDS
4413,2004-07-13,36,-87,1176022,5412705,TENNESSEE,47,Thunderstorm Wind,C,87,JACKSON,OHX,CST,0,0,0,0,,,TRAINED SPOTTER,50.0,EG,,,,,,,,,,,Numerous trees were down.,PDS
4414,2004-07-18,37,-81,1175668,5412851,NORTH CAROLINA,37,Hail,C,5,ALLEGHANY,RNK,EST,0,0,0,0,,,GENERAL PUBLIC,0.75,,,,,,,,,,,Thunderstorms during the evening of the 18th produced penny sized hail in Ennice. Thunderstorms downed trees and produced nickel size hail near Dobson.,,PDS
4415,2004-07-16,26,-80,1175355,5411277,FLORIDA,12,Hail,C,11,BROWARD,MFL,EST,0,0,0,0,,,TRAINED SPOTTER,0.75,,,,,,,,,,,"A SKYWARN spotter saw penny-size hail and trees uprooted along Miramar Parkway.  Power was out to 5,800 customers in Broward County.",,PDS
4416,2004-07-13,36,-85,1175249,5410910,TENNESSEE,47,Thunderstorm Wind,C,129,MORGAN,MRX,EST,0,0,0,0,20K,,LAW ENFORCEMENT,65.0,EG,,,,,,,,,,Trees were reported down across the county.,,PDS
4417,2004-06-01,32,-96,1174865,5409986,TEXAS,48,Hail,C,367,PARKER,FWD,CST,0,0,0,0,,,TRAINED SPOTTER,2.75,,,,,,,,,,,"A series of slow moving upper level disturbances produced unusually heavy rain across most of North Central Texas in June.  The monthly rainfall ranged from a low of4.08 inches in Eastland County to 20.02 inches at Hudson Oaks in Parker County.  Many locations had twice their normal rainfall for the month.  The DFW Airport had the second wettest June on Record, and had measurable rain 18 days, the most days in any month with measurable rain.  These heavy rains produced periodic flash flooding somewhere in North Central Texas nearly every day of the month.  The month began with a northwest flow event on the 1st, with a large hp supercell producing large hail from Jack County southeast to Parker County.  The storm had an erratic southeast movement, but when the storm entered Northern Parker County, it made a left turn and moved nearly due east through Tarrant County, producing countywide wind damage, with measured winds up to 86 miles an hour at the Meacham Airport, some large hail, and flash flood producing rains.   This became the most destructive storm in Tarrant County since the Mayfest Storm on May 5, 1995.  TXU Electric had their worst power outages in the Companies history, as over 500,000 people were without electricity, some for as long as 5 days.  They had to bring in work crews from out of state to help restore power.    Damage estimates for Tarrant County were well over $100,000,000 from this storm.  Sporadic severe weather occurred the rest of the month, but heavy rain and flooding were the main problems.",Baseball size hail fell between Springtown and Peaster.,PDS
4418,2004-06-01,32,-97,1174865,5409987,TEXAS,48,Hail,C,367,PARKER,FWD,CST,0,0,0,0,,,TRAINED SPOTTER,1.75,,,,,,,,,,,"A series of slow moving upper level disturbances produced unusually heavy rain across most of North Central Texas in June.  The monthly rainfall ranged from a low of4.08 inches in Eastland County to 20.02 inches at Hudson Oaks in Parker County.  Many locations had twice their normal rainfall for the month.  The DFW Airport had the second wettest June on Record, and had measurable rain 18 days, the most days in any month with measurable rain.  These heavy rains produced periodic flash flooding somewhere in North Central Texas nearly every day of the month.  The month began with a northwest flow event on the 1st, with a large hp supercell producing large hail from Jack County southeast to Parker County.  The storm had an erratic southeast movement, but when the storm entered Northern Parker County, it made a left turn and moved nearly due east through Tarrant County, producing countywide wind damage, with measured winds up to 86 miles an hour at the Meacham Airport, some large hail, and flash flood producing rains.   This became the most destructive storm in Tarrant County since the Mayfest Storm on May 5, 1995.  TXU Electric had their worst power outages in the Companies history, as over 500,000 people were without electricity, some for as long as 5 days.  They had to bring in work crews from out of state to help restore power.    Damage estimates for Tarrant County were well over $100,000,000 from this storm.  Sporadic severe weather occurred the rest of the month, but heavy rain and flooding were the main problems.",,PDS
4419,2004-07-04,34,-87,1176027,5412957,ALABAMA,1,Thunderstorm Wind,C,79,LAWRENCE,HUN,CST,0,0,0,0,,,EMERGENCY MANAGER,50.0,ES,,,,,,,,,,,A large tree was blown down by thunderstorm winds.,PDS
4420,2004-06-01,32,-96,1174865,5409993,TEXAS,48,Tornado,C,439,TARRANT,FWD,CST,0,0,0,0,,,TRAINED SPOTTER,,,,,F0,0.1,50.0,,,,,"A series of slow moving upper level disturbances produced unusually heavy rain across most of North Central Texas in June.  The monthly rainfall ranged from a low of4.08 inches in Eastland County to 20.02 inches at Hudson Oaks in Parker County.  Many locations had twice their normal rainfall for the month.  The DFW Airport had the second wettest June on Record, and had measurable rain 18 days, the most days in any month with measurable rain.  These heavy rains produced periodic flash flooding somewhere in North Central Texas nearly every day of the month.  The month began with a northwest flow event on the 1st, with a large hp supercell producing large hail from Jack County southeast to Parker County.  The storm had an erratic southeast movement, but when the storm entered Northern Parker County, it made a left turn and moved nearly due east through Tarrant County, producing countywide wind damage, with measured winds up to 86 miles an hour at the Meacham Airport, some large hail, and flash flood producing rains.   This became the most destructive storm in Tarrant County since the Mayfest Storm on May 5, 1995.  TXU Electric had their worst power outages in the Companies history, as over 500,000 people were without electricity, some for as long as 5 days.  They had to bring in work crews from out of state to help restore power.    Damage estimates for Tarrant County were well over $100,000,000 from this storm.  Sporadic severe weather occurred the rest of the month, but heavy rain and flooding were the main problems.",Brief tornado touchdown at Highway 287 and Interstate 20 with no apparent damage.,PDS
4421,2004-06-05,36,-103,1174606,5410101,TEXAS,48,Hail,C,111,DALLAM,AMA,CST,0,0,0,0,,,GENERAL PUBLIC,0.75,,,,,,,,,,,Severe thunderstorms containing high winds and large hail moved across the western Texas panhandle into the northeastern Texas panhandle during the evening hours. No injuries were reported from the severe weather.,,PDS
4422,2004-06-05,36,-103,1174606,5410102,TEXAS,48,Hail,C,111,DALLAM,AMA,CST,0,0,0,0,,,GENERAL PUBLIC,0.75,,,,,,,,,,,Severe thunderstorms containing high winds and large hail moved across the western Texas panhandle into the northeastern Texas panhandle during the evening hours. No injuries were reported from the severe weather.,,PDS
4423,2004-06-05,36,-100,1174606,5410103,TEXAS,48,Thunderstorm Wind,C,295,LIPSCOMB,AMA,CST,0,0,0,0,,,LAW ENFORCEMENT,52.0,EG,,,,,,,,,,Severe thunderstorms containing high winds and large hail moved across the western Texas panhandle into the northeastern Texas panhandle during the evening hours. No injuries were reported from the severe weather.,A large tree was reported blown over by the high winds and blocking one side of Texas Highway 15.,PDS
4424,2004-06-05,35,-102,1174606,5410104,TEXAS,48,Thunderstorm Wind,C,375,POTTER,AMA,CST,0,0,0,0,,,GENERAL PUBLIC,56.0,EG,,,,,,,,,,Severe thunderstorms containing high winds and large hail moved across the western Texas panhandle into the northeastern Texas panhandle during the evening hours. No injuries were reported from the severe weather.,,PDS
4425,2004-06-02,36,-102,1174587,5410338,TEXAS,48,Hail,C,393,ROBERTS,AMA,CST,0,0,0,0,,,TRAINED SPOTTER,1.0,,,,,,,,,,,Severe thunderstorms with large hail and damaging winds moved across the western...central and southern Texas panhandle during the late afternoon and early evening hours. Damage due the high winds occurred over the western Texas panhandle...however no injuries were reported.,,PDS
4426,2004-06-02,36,-102,1174587,5410339,TEXAS,48,Thunderstorm Wind,C,381,RANDALL,AMA,CST,0,0,0,0,,,BROADCAST MEDIA,54.0,EG,,,,,,,,,,Severe thunderstorms with large hail and damaging winds moved across the western...central and southern Texas panhandle during the late afternoon and early evening hours. Damage due the high winds occurred over the western Texas panhandle...however no injuries were reported.,,PDS
4427,2004-06-16,36,-102,1174602,5410015,TEXAS,48,Hail,C,341,MOORE,AMA,CST,0,0,0,0,,,EMERGENCY MANAGER,0.88,,,,,,,,,,,Severe thunderstorms moved across the western and central Texas panhandle during the evening hours producing large hail and high winds. Also...after the thunderstorms dissipated...an outflow boundary produced high winds across the south-central Texas panhandle. No damage or injuries were reported from the severe weather and high non-thunderstorm wind gusts.,,PDS
4428,2004-06-16,36,-102,1174602,5410016,TEXAS,48,Thunderstorm Wind,C,233,HUTCHINSON,AMA,CST,0,0,0,0,,,OTHER FEDERAL AGENCY,59.0,EG,,,,,,,,,,Severe thunderstorms moved across the western and central Texas panhandle during the evening hours producing large hail and high winds. Also...after the thunderstorms dissipated...an outflow boundary produced high winds across the south-central Texas panhandle. No damage or injuries were reported from the severe weather and high non-thunderstorm wind gusts.,Reported by the Canadian River Municipal Water Authority.,PDS
4429,2004-07-14,35,-84,1175296,5411053,TENNESSEE,47,Thunderstorm Wind,C,123,MONROE,MRX,EST,0,0,0,0,6K,,LAW ENFORCEMENT,60.0,EG,,,,,,,,,,One tree and several power lines were reported down in Tellico Plains.,,PDS
4430,2004-07-14,35,-85,1175297,5411054,TENNESSEE,47,Thunderstorm Wind,C,153,SEQUATCHIE,MRX,CST,0,0,0,0,25K,,LAW ENFORCEMENT,65.0,EG,,,,,,,,,,Trees and power lines were reported down across the county from 300 pm to 310 pm CDT.,,PDS
4431,2004-06-16,35,-102,1174602,5410019,TEXAS,48,Thunderstorm Wind,C,117,DEAF SMITH,AMA,CST,0,0,0,0,,,BROADCAST MEDIA,50.0,MG,,,,,,,,,,Severe thunderstorms moved across the western and central Texas panhandle during the evening hours producing large hail and high winds. Also...after the thunderstorms dissipated...an outflow boundary produced high winds across the south-central Texas panhandle. No damage or injuries were reported from the severe weather and high non-thunderstorm wind gusts.,,PDS
4432,2004-07-11,30,-82,1175506,5413185,FLORIDA,12,Thunderstorm Wind,C,31,DUVAL,JAX,EST,0,0,0,0,,,NEWSPAPER,50.0,EG,,,,,,,,,,A tree fell through the roof of a mobile home and caused extensive damage.,,PDS
4433,2004-08-05,32,-94,1175914,5413240,TEXAS,48,Thunderstorm Wind,C,405,SAN AUGUSTINE,SHV,CST,0,0,0,0,,,LAW ENFORCEMENT,58.0,EG,,,,,,,,,,,Trees and power lines downed in several county locations.,PDS
4434,2004-06-01,34,-98,1174209,5408658,TEXAS,48,Hail,C,485,WICHITA,OUN,CST,0,0,0,0,,,AMATEUR RADIO,1.0,,,,,,,,,,,,Hail was observed on the west side of the city.,PDS
4435,2004-06-01,34,-98,1174209,5408659,TEXAS,48,Hail,C,485,WICHITA,OUN,CST,0,0,0,0,,,AMATEUR RADIO,0.88,,,,,,,,,,,,Hail was reported on the west side of the city.,PDS
4436,2004-06-01,34,-98,1174209,5408660,TEXAS,48,Hail,C,9,ARCHER,OUN,CST,0,0,0,0,,,GENERAL PUBLIC,0.75,,,,,,,,,,,,,PDS
4437,2004-06-01,34,-99,1174209,5408661,TEXAS,48,Hail,C,485,WICHITA,OUN,CST,0,0,0,0,,,AMATEUR RADIO,1.0,,,,,,,,,,,,,PDS
4438,2004-06-01,34,-98,1174209,5408662,TEXAS,48,Hail,C,9,ARCHER,OUN,CST,0,0,0,0,,,GENERAL PUBLIC,1.25,,,,,,,,,,,,,PDS
4439,2004-06-01,34,-98,1174209,5408663,TEXAS,48,Hail,C,9,ARCHER,OUN,CST,0,0,0,0,,,AMATEUR RADIO,0.88,,,,,,,,,,,,,PDS
4440,2004-06-01,34,-98,1174209,5408664,TEXAS,48,Hail,C,77,CLAY,OUN,CST,0,0,0,0,,,AMATEUR RADIO,1.5,,,,,,,,,,,,,PDS
4441,2004-06-01,34,-98,1174209,5408665,TEXAS,48,Hail,C,9,ARCHER,OUN,CST,0,0,0,0,,,AMATEUR RADIO,2.0,,,,,,,,,,,,,PDS
4442,2004-06-12,32,-103,1172943,5405451,TEXAS,48,Hail,C,103,CRANE,MAF,CST,0,0,0,0,5K,0,LAW ENFORCEMENT,1.0,,,,,,,,,,,"A supercell thunderstorm developed over Ward County, and propagated northeast along and just north of Interstate 20. This storm produced golfball size hail near Monahans. Continuous nickel to quarter size hail was reported by law enforcement officials from Monahans Sandhills State Park northeast along Interstate 20 across extreme northwest Crane County and into southwest Ector County near mile marker 92. Numerous reports of nickel to quarter size hail also accompanied the storm from West Odessa to the Gardendale Community in northeast Ector County. Hailstones the size of tennis balls reportedly fell in Gardendale, but reports of damage were minimal. The storm continued to produce large hail to the size of nickels as it moved across northwest Midland County.",,PDS
4443,2004-07-07,30,-82,1173052,5405641,FLORIDA,12,Hail,C,31,DUVAL,JAX,EST,0,0,0,0,,,TRAINED SPOTTER,0.88,,,,,,,,,,,Nickel size hail and wind gust of 40 to 50 mph reported in the Ortega area. Spotter DUV-130.,,PDS
4444,2004-08-02,27,-80,1175927,5413330,FLORIDA,12,Thunderstorm Wind,C,99,PALM BEACH,MFL,EST,0,0,0,0,5K,,NEWSPAPER,80.0,EG,,,,,,,,,,,A severe thunderstorm wind gust blew shingles off of a duplex house and blew down power lines.,PDS
4445,2004-08-02,26,-80,1175928,5413331,FLORIDA,12,Thunderstorm Wind,C,86,MIAMI-DADE,MFL,EST,0,0,0,0,,,NEWSPAPER,60.0,EG,,,,,,,,,,Severe thunderstorm wind gusts blew down trees and power lines.  Heavy rain caused two house roofs to collapse.,,PDS
4446,2004-06-04,35,-82,1174909,5411398,SOUTH CAROLINA,45,Hail,C,45,GREENVILLE,GSP,EST,0,0,0,0,,,TRAINED SPOTTER,1.0,,,,,,,,,,,,,PDS
4447,2004-06-15,35,-102,1174593,5409300,TEXAS,48,Hail,C,381,RANDALL,AMA,CST,0,0,0,0,,,BROADCAST MEDIA,0.88,,,,,,,,,,,Severe thunderstorms over the south-central Texas panhandle during the early evening hours produced some large hail.,,PDS
4448,2004-06-15,35,-102,1174593,5409301,TEXAS,48,Hail,C,381,RANDALL,AMA,CST,0,0,0,0,,,BROADCAST MEDIA,1.0,,,,,,,,,,,Severe thunderstorms over the south-central Texas panhandle during the early evening hours produced some large hail.,,PDS
4449,2004-07-04,34,-87,1176027,5412958,ALABAMA,1,Thunderstorm Wind,C,43,CULLMAN,HUN,CST,0,0,0,0,,,AMATEUR RADIO,50.0,ES,,,,,,,,,,,Two large trees and large limbs blown down by thunderstorm winds.,PDS
4450,2004-07-04,35,-87,1176027,5412891,ALABAMA,1,Thunderstorm Wind,C,79,LAWRENCE,HUN,CST,0,0,0,0,,,EMERGENCY MANAGER,50.0,ES,,,,,,,,,,,A large tree was blown down by thunderstorm winds.,PDS
4451,2004-07-06,35,-86,1176028,5412959,ALABAMA,1,Tornado,C,89,MADISON,HUN,CST,0,0,0,0,,,BROADCAST MEDIA,,,,,F0,0.1,2.0,,,,,,A small and short lived tornado developed and briefly touched down at Owens Crossroads. No damage was reported.,PDS
4452,2004-07-06,35,-86,1176028,5412960,ALABAMA,1,Thunderstorm Wind,C,71,JACKSON,HUN,CST,0,0,0,0,,,GENERAL PUBLIC,50.0,ES,,,,,,,,,,,A few trees were uprooted and minor damage was noted to lawn equipment at a home in the Pikeville community.,PDS
4453,2004-07-06,35,-87,1176028,5412961,ALABAMA,1,Thunderstorm Wind,C,83,LIMESTONE,HUN,CST,0,0,0,0,,,LAW ENFORCEMENT,50.0,ES,,,,,,,,,,,A few trees were blown down by thunderstorm winds.,PDS
4454,2004-07-06,35,-87,1176028,5412962,ALABAMA,1,Thunderstorm Wind,C,89,MADISON,HUN,CST,0,0,0,0,,,EMERGENCY MANAGER,50.0,ES,,,,,,,,,,,Several trees and power lines were blown down by thunderstorm winds.,PDS
4455,2004-08-05,31,-95,1175910,5413236,TEXAS,48,Thunderstorm Wind,C,5,ANGELINA,SHV,CST,0,0,0,0,,,NWS EMPLOYEE(OFF DUTY),55.0,EG,,,,,,,,,,,Large tree limbs downed.  Report from a retired NWS employee.,PDS
4456,2004-08-05,32,-94,1175911,5413237,LOUISIANA,22,Thunderstorm Wind,C,31,DE SOTO,SHV,CST,0,0,0,0,,,BROADCAST MEDIA,56.0,EG,,,,,,,,,,,A few trees downed.,PDS
4457,2004-08-05,33,-92,1175912,5413238,LOUISIANA,22,Thunderstorm Wind,C,73,OUACHITA,SHV,CST,0,0,0,0,25K,,BROADCAST MEDIA,59.0,EG,,,,,,,,,,,Large trees downed. One on top of a house.  Trees downed on Pines Rd. near Thomas Rd.,PDS
4458,2004-08-05,32,-94,1175913,5413239,TEXAS,48,Thunderstorm Wind,C,347,NACOGDOCHES,SHV,CST,0,0,0,0,,,LAW ENFORCEMENT,56.0,EG,,,,,,,,,,,Trees and power lines downed.,PDS
4459,2004-08-11,34,-94,1175904,5413230,ARKANSAS,5,Thunderstorm Wind,C,81,LITTLE RIVER,SHV,CST,0,0,0,0,,,LAW ENFORCEMENT,56.0,EG,,,,,,,,,,,Trees downed along Hwy 32.,PDS
4460,2004-08-11,34,-94,1175905,5413231,ARKANSAS,5,Thunderstorm Wind,C,61,HOWARD,SHV,CST,0,0,0,0,,,EMERGENCY MANAGER,55.0,EG,,,,,,,,,,,,PDS
4461,2004-08-11,34,-94,1175906,5413232,ARKANSAS,5,Hail,C,61,HOWARD,SHV,CST,0,0,0,0,,,EMERGENCY MANAGER,1.75,,,,,,,,,,,,,PDS
4462,2004-08-11,34,-94,1175907,5413233,ARKANSAS,5,Thunderstorm Wind,C,61,HOWARD,SHV,CST,0,0,0,0,,,EMERGENCY MANAGER,55.0,EG,,,,,,,,,,,Wind speed estimated near Saratoga.,PDS
4463,2004-08-11,34,-94,1175908,5413234,ARKANSAS,5,Thunderstorm Wind,C,57,HEMPSTEAD,SHV,CST,0,0,0,0,,,LAW ENFORCEMENT,56.0,EG,,,,,,,,,,,,PDS
4464,2004-08-11,34,-94,1175909,5413235,ARKANSAS,5,Hail,C,133,SEVIER,SHV,CST,0,0,0,0,,,GENERAL PUBLIC,0.75,,,,,,,,,,,,,PDS
4465,2004-06-05,36,-100,1174606,5410105,TEXAS,48,Hail,C,295,LIPSCOMB,AMA,CST,0,0,0,0,,,GENERAL PUBLIC,0.75,,,,,,,,,,,Severe thunderstorms containing high winds and large hail moved across the western Texas panhandle into the northeastern Texas panhandle during the evening hours. No injuries were reported from the severe weather.,,PDS
4466,2004-06-05,36,-100,1174606,5410106,TEXAS,48,Thunderstorm Wind,C,211,HEMPHILL,AMA,CST,0,0,0,0,,,OFFICIAL NWS OBS.,52.0,EG,,,,,,,,,,Severe thunderstorms containing high winds and large hail moved across the western Texas panhandle into the northeastern Texas panhandle during the evening hours. No injuries were reported from the severe weather.,A large tree was reported blown over by the high winds.,PDS
4467,2004-06-05,36,-100,1174606,5410107,TEXAS,48,Thunderstorm Wind,C,211,HEMPHILL,AMA,CST,0,0,0,0,,,OFFICIAL NWS OBS.,52.0,EG,,,,,,,,,,Severe thunderstorms containing high winds and large hail moved across the western Texas panhandle into the northeastern Texas panhandle during the evening hours. No injuries were reported from the severe weather.,,PDS
